4.238635525794376413e+00 9.919686272064246607e-03
4.255865751508987493e+00 1.033529208763837165e-02
4.273095977223598574e+00 1.018486303574577326e-02
4.290326202938210542e+00 9.521433725104720344e-03
4.307556428652821623e+00 8.564972192504167678e-03
4.324786654367433592e+00 7.630767523954613309e-03
4.342016880082043784e+00 7.026900648635155122e-03
4.359247105796655752e+00 6.954135363752261129e-03
4.376477331511266833e+00 7.440758143994885901e-03
4.393707557225877913e+00 8.333518927644426380e-03
4.410937782940488994e+00 9.347582999846896362e-03
4.428168008655100074e+00 1.015922657989827213e-02
4.445398234369711155e+00 1.051112673947539843e-02
4.462628460084322235e+00 1.029601745474867901e-02
4.479858685798934204e+00 9.591528828310076984e-03
4.497088911513545284e+00 8.634902280090936411e-03
4.514319137228157253e+00 7.745819264714493523e-03
4.531549362942768333e+00 7.222442975716358328e-03
4.548779588657379414e+00 7.244473169051942121e-03
4.566009814371990494e+00 7.814728275899972959e-03
4.583240040086601574e+00 8.758241265855799124e-03
4.600470265801212655e+00 9.779158821302190788e-03
4.617700491515824623e+00 1.055694394234177498e-02
4.634930717230435704e+00 1.085060638647770796e-02
4.652160942945046784e+00 1.057707526318056070e-02
4.669391168659657865e+00 9.838232171019990410e-03
4.686621394374269833e+00 8.887810781470922156e-03
4.703851620088880026e+00 8.048916823377515184e-03
4.721081845803491994e+00 7.608977699059621229e-03
4.738312071518103075e+00 7.726274165716961843e-03
4.755542297232715043e+00 8.378448692847475718e-03
4.772772522947326124e+00 9.369744739642625955e-03
4.790002748661937204e+00 1.039463929211222916e-02
4.807232974376548285e+00 1.113719212322454924e-02
4.824463200091160253e+00 1.137381166286140569e-02
4.841693425805770445e+00 1.104601110923158352e-02
4.858923651520382414e+00 1.027947094820689210e-02
4.876153877234993494e+00 9.343173783144339065e-03
4.893384102949605463e+00 8.561865366072944628e-03
4.910614328664216544e+00 8.210286886291141839e-03
4.927844554378827624e+00 8.423575608507807497e-03
4.945074780093438704e+00 9.153001881477468293e-03
4.962305005808050673e+00 1.018149213747051619e-02
4.979535231522660865e+00 1.119395800780117675e-02
4.996765457237272834e+00 1.187962473857029008e-02
5.013995682951883914e+00 1.203312534213968506e-02
5.031225908666495883e+00 1.162149662606161600e-02
5.048456134381106963e+00 1.079526803831117737e-02
5.065686360095718044e+00 9.839988390827173609e-03
5.082916585810329124e+00 9.083891777473870194e-03
5.100146811524941093e+00 8.791669434527282431e-03
5.117377037239551285e+00 9.078846381073315056e-03
5.134607262954163254e+00 9.874579737180451747e-03
5.151837488668774334e+00 1.094496526112590309e-02
5.169067714383386303e+00 1.196927057793344823e-02
5.186297940097997383e+00 1.264430346379635979e-02
5.203528165812608464e+00 1.278297200726772817e-02
5.220758391527219544e+00 1.237498242454078412e-02
5.237988617241831513e+00 1.158993975517084302e-02
5.255218842956441705e+00 1.072185970651335675e-02
5.272449068671053674e+00 1.009316433236928136e-02
5.289679294385663866e+00 9.949408407505926435e-03
5.306909520100276723e+00 1.037897075950913565e-02
5.324139745814887803e+00 1.128376745565775816e-02
5.341369971529498883e+00 1.241036602831549311e-02
5.358600197244109964e+00 1.343114509027776120e-02
5.375830422958721044e+00 1.404880170313368114e-02
5.393060648673333013e+00 1.408991158001767288e-02
5.410290874387944093e+00 1.355689664071792200e-02
5.427521100102555174e+00 1.262147674665388929e-02
5.444751325817166254e+00 1.156200020849665160e-02
5.461981551531777335e+00 1.066563307187189460e-02
5.479211777246388415e+00 1.012812571821538991e-02
5.496442002961000384e+00 9.984868524189881647e-03
5.513672228675612352e+00 1.009680155565906116e-02
5.530902454390222545e+00 1.019671453201114603e-02
5.548132680104832737e+00 9.981429026712120359e-03
5.565362905819444705e+00 9.219867339613215668e-03
5.582593131534056674e+00 7.841214985618405464e-03
5.599823357248667755e+00 5.973282002706865011e-03
5.617053582963278835e+00 3.916961345729628140e-03
5.634283808677889915e+00 2.063320850117529755e-03
5.651514034392500996e+00 7.786710280520103529e-04
5.668744260107113853e+00 2.937811170306012590e-04
5.685974485821724045e+00 6.326650536636590485e-04
5.703204711536336013e+00 1.604151857466263415e-03
5.720434937250946206e+00 2.859633160773479045e-03
5.737665162965558174e+00 3.999283780286551696e-03
5.754895388680169255e+00 4.693478039296524428e-03
5.772125614394781223e+00 4.781133248740705027e-03
5.789355840109391416e+00 4.313971731776351966e-03
5.806586065824003384e+00 3.532925395949251379e-03
5.823816291538613577e+00 2.784602382656299179e-03
5.841046517253225545e+00 2.404919847965272372e-03
5.858276742967837514e+00 2.607491560518437196e-03
5.875506968682448594e+00 3.412744555235604129e-03
5.892737194397059675e+00 4.640525582182746835e-03
5.909967420111670755e+00 5.968395898874306188e-03
5.927197645826281835e+00 7.036538820144970334e-03
5.944427871540892916e+00 7.565099954890980131e-03
5.961658097255504885e+00 7.445743824078806389e-03
5.978888322970116853e+00 6.777565948005936057e-03
5.996118548684727045e+00 5.835556454989934173e-03
6.013348774399339014e+00 4.981728066590450539e-03
6.030579000113949206e+00 4.547691042139789461e-03
6.047809225828562063e+00 4.726810745035787964e-03
6.065039451543172255e+00 5.511060424731071411e-03
6.082269677257784224e+00 6.693234740700913094e-03
6.099499902972394416e+00 7.933984397215997769e-03
6.116730128687006385e+00 8.872043803209455140e-03
6.133960354401617465e+00 9.241908500519660508e-03
6.151190580116229434e+00 8.960687322601182045e-03
6.168420805830839626e+00 8.155764034506655588e-03
6.185651031545451595e+00 7.124069883481361221e-03
6.202881257260061787e+00 6.235986888062956292e-03
6.220111482974673756e+00 5.814954111451113745e-03
6.237341708689285724e+00 6.031849577603075330e-03
6.254571934403896805e+00 6.848533894072921131e-03
6.271802160118507885e+00 8.029052693163217860e-03
6.289032385833118965e+00 9.215039360131616758e-03
6.306262611547730046e+00 1.004096531614019454e-02
6.323492837262342903e+00 1.025185956276518200e-02
6.340723062976953095e+00 9.785230657631304244e-03
6.357953288691565064e+00 8.790502389354486537e-03
6.375183514406175256e+00 7.579587206014479391e-03
6.392413740120787224e+00 6.524675235507346877e-03
6.409643965835398305e+00 5.936593501982013674e-03
6.426874191550010273e+00 5.963530248927516493e-03
6.444104417264620466e+00 6.543375364046966763e-03
6.461334642979232434e+00 7.425480586796423879e-03
6.478564868693842627e+00 8.254943388767314177e-03
6.495795094408454595e+00 8.691961050955345630e-03
6.513025320123066564e+00 8.527120957041245744e-03
6.530255545837677644e+00 7.754561564481850244e-03
6.547485771552288725e+00 6.578485367481958293e-03
6.564715997266899805e+00 5.350181221106599036e-03
6.581946222981510886e+00 4.455485797559089432e-03
6.599176448696123742e+00 4.189045154808606654e-03
6.616406674410733935e+00 4.656410241482142158e-03
6.633636900125344127e+00 5.736299092726425755e-03
6.650867125839956095e+00 7.116022231838051854e-03
6.668097351554566288e+00 8.389325545776460044e-03
6.685327577269179145e+00 9.185468419239447430e-03
6.702557802983790225e+00 9.287913940728472623e-03
6.719788028698401305e+00 8.704041990422708291e-03
6.737018254413012386e+00 7.662917527894835476e-03
6.754248480127623466e+00 6.541359851635523449e-03
6.771478705842235435e+00 5.741859617820018434e-03
6.788708931556846515e+00 5.561693397626071324e-03
6.805939157271457596e+00 6.095694273050634646e-03
6.823169382986068676e+00 7.204453395772729245e-03
6.840399608700679757e+00 8.558637200239816931e-03
